polymer,concentration,mean_particle_area,max_particle_area,total_particle_area,particle_density,particle_count,mean_circularity,green_std,red_std,blue_std,S1,S2,S3,S4
NYLON,8.8911,474.8445,3578.0178,10996.7842,0.0251,22.4629,0.4704,11.0091,26.2986,1.7384,691.6498,616.6542,532.1653,397.4567
PVC,0.599,136.3822,1152.076,7755.4994,0.0248,58.1762,0.6508,6.0215,31.1968,1.5216,184.4623,156.273,162.0254,115.7268
PVC,0.2395,2380.6415,14197.2216,47520.7426,0.0373,17.9774,0.376,13.7811,36.5402,3.4165,275.4296,253.5021,187.9973,200.3664
NYLON,0.3059,623.0925,2817.6682,13272.7714,0.037,20.9064,0.4389,9.9484,37.8902,1.7228,81.5438,81.4967,65.3132,42.1787
NYLON,1.5659,625.5823,4062.0143,16494.5861,0.0422,27.4049,0.4207,13.4005,36.7194,3.1967,363.0675,273.1427,261.578,214.4432
NYLON,2.4536,1720.5456,30392.3137,173290.3987,0.1513,106.65,0.3846,19.6984,55.3899,3.26,652.0866,554.7068,475.7869,322.2892
NYLON,0.3295,481.4498,6633.623,16495.1371,0.0396,37.4386,0.4412,14.9047,32.5483,4.064,115.8342,127.8614,53.5415,44.9514
PVC,1.2324,83.7526,303.1115,3214.2214,0.0107,40.5384,0.4721,3.4085,9.9176,1.3204,343.7888,265.521,234.1668,147.2705
NYLON,5.8766,672.5634,2896.0025,9400.6003,0.0265,14.0411,0.4526,9.8802,33.8751,1.4041,653.0346,615.3636,439.7433,332.7653
PVC,8.6087,1351.7016,9875.8335,43231.1693,0.0351,33.6166,0.443,13.3266,39.492,2.7507,882.8981,784.8473,652.0874,468.8053
NYLON,0.951,704.1657,3393.9633,6959.2045,0.0152,10.7179,0.4913,10.8957,29.865,1.9465,316.6053,225.0889,159.8971,125.893
PVC,2.0659,163.2553,979.9619,7994.0365,0.0258,49.1745,0.6124,6.2005,32.6871,1.9675,491.6084,465.415,347.8781,278.5807
NYLON,0.1259,1915.4318,23664.927,116603.8386,0.089,59.214,0.4605,18.3168,53.2976,3.3139,149.3397,149.3392,105.1976,87.0852
PVC,4.285,230.65,8042.0047,16793.0333,0.0573,72.6284,0.4277,6.314,18.4719,1.6052,756.9788,674.8119,470.0493,437.4436
PVC,3.1428,1104.4593,85898.3726,96795.7678,0.3254,93.6537,0.0893,2.5388,6.1638,0.7113,1023.0,859.2771,710.5384,521.0309
NYLON,3.2864,343.2673,3344.933,10745.142,0.0213,28.1263,0.5338,8.0338,26.8506,1.5424,579.7345,458.6043,410.3772,318.8728
NYLON,0.2908,416.7044,1409.1366,1668.4157,0.0036,3.9775,0.4903,4.7889,14.7978,1.2267,63.013,76.5392,58.9837,63.6464
PVC,0.5965,81.1914,240.4726,2482.2656,0.0082,31.6179,0.5945,3.5623,14.0964,1.739,207.4867,106.2956,89.6323,90.4286
NYLON,3.5606,946.0445,7418.208,18900.225,0.0437,19.294,0.3837,10.7634,37.0471,1.8429,576.4728,405.3343,387.3611,224.7892
NYLON,0.1152,292.9312,3128.8869,7765.7459,0.0176,27.7018,0.6049,6.7213,25.5921,1.311,0.2973,0.0,12.911,10.5849
PVC,8.1646,988.9802,10463.6206,34652.5087,0.0282,34.9058,0.5023,12.4856,33.8017,2.3374,987.4432,754.6698,652.4601,386.6475
PVC,0.4905,135.3739,553.3073,3605.4821,0.0113,29.1774,0.6262,5.568,19.6605,1.5744,156.3486,136.7923,125.6314,164.7803
NYLON,0.2778,489.4983,3774.0166,13667.4762,0.031,26.4033,0.3959,11.2548,25.5308,1.8629,103.2421,163.6224,72.2712,76.0761
NYLON,0.2193,408.225,2430.4894,18322.6547,0.0478,49.3891,0.413,9.0548,24.2145,2.0069,116.9707,98.5671,90.5768,70.1141
NYLON,0.2264,278.5203,1395.5685,3671.4274,0.0137,13.8268,0.5928,7.2514,21.1979,2.071,61.742,55.1468,96.1347,53.2479
PVC,9.8571,1569.7419,14713.6714,70145.3924,0.0553,44.2499,0.416,17.103,49.5716,3.6732,1002.608,842.8613,645.4545,570.2169
PVC,0.7706,1829.5523,31495.9631,33366.3931,0.1075,18.2272,0.2155,4.1023,5.5513,0.8198,453.2403,344.1746,321.9591,210.8936
NYLON,6.6263,424.0032,2713.935,14018.563,0.0301,33.2918,0.4169,7.0359,26.6554,1.5229,675.2395,533.9664,537.404,388.2653
NYLON,0.1722,209.7532,716.0724,6368.3022,0.023,29.5128,0.5693,8.7021,25.4417,2.1112,23.5623,18.4711,71.8941,5.7868
NYLON,0.1823,240.5026,1178.9293,3181.4232,0.012,14.2174,0.5712,6.7979,18.9632,1.5459,53.7707,68.3803,9.6955,110.4136
NYLON,3.2364,530.1832,3798.9289,13224.464,0.0338,25.7207,0.4632,13.0496,35.8297,2.6707,628.2498,471.5432,326.9963,194.5463
NYLON,0.1364,808.1252,9897.082,15922.9639,0.04,21.8361,0.4081,15.6846,35.4126,4.2135,79.209,134.6632,79.2006,69.0726
NYLON,1.0112,467.1183,3768.6558,11929.0348,0.0281,26.394,0.4366,12.5692,31.2381,2.7499,224.2954,215.7845,153.3296,124.344
NYLON,0.5054,1726.202,37001.9401,123746.5726,0.1021,71.4438,0.4233,21.0653,52.3859,3.1433,285.2343,265.3354,235.7604,163.6055
PVC,0.2378,127.0804,558.4108,3610.4931,0.0123,29.1277,0.5993,5.7981,21.1704,1.5968,93.0463,92.4784,56.5053,44.8744
NYLON,4.2924,323.0413,3288.143,9907.8469,0.0221,30.0045,0.5291,7.7427,27.9811,1.5247,674.6567,559.4876,401.933,307.4429
NYLON,0.102,261.7955,1141.854,5361.6208,0.0119,22.2299,0.5287,5.6952,23.3614,1.3667,69.0769,2.7493,36.5371,1.6958
PVC,2.5842,1699.6985,19699.7036,54816.8247,0.0454,31.5608,0.4806,14.8307,40.9471,4.1237,693.2468,620.1335,559.2804,372.5639
PVC,0.4175,155.7964,465.9869,2420.7416,0.0076,14.3772,0.6219,5.3798,18.5063,2.5496,126.3464,110.3902,152.9663,103.1502
PVC,0.2003,310.9486,5276.521,7419.1381,0.0229,23.9416,0.4477,3.9734,11.0604,0.9592,85.8585,80.6651,49.4909,10.9994
PVC,0.3513,142.9394,897.4607,5838.0126,0.0202,37.787,0.5169,6.6382,27.0395,1.6008,106.8831,90.9809,56.6973,121.3524
NYLON,0.7144,1817.7787,3632.7903,12702.2593,0.0267,6.9305,0.2962,7.9066,29.4361,1.4598,295.1554,205.8416,140.6773,86.895
PVC,6.7684,101.3425,274.0378,4127.7646,0.0146,43.7632,0.6933,5.5793,25.8712,1.5522,798.4653,679.6717,497.1936,347.7742
NYLON,0.1754,835.4356,18329.5829,46870.6333,0.148,52.6631,0.4774,21.4206,54.8107,3.9667,207.9491,163.3624,157.4439,122.7917
NYLON,2.1198,1177.0483,5355.5164,16971.7141,0.04,13.4287,0.4019,12.2645,31.2593,1.8187,460.3261,386.9983,283.9425,271.5148
PVC,1.6576,129.1304,623.0239,5931.182,0.0207,46.37,0.6346,9.4846,31.5479,2.5085,370.8527,381.7559,267.465,232.7975
NYLON,0.517,515.9268,3726.4628,7799.6428,0.0209,15.4935,0.4552,11.0601,33.1721,2.2679,148.3488,110.9809,92.0609,185.4389
PVC,0.4309,131.2227,396.5362,4735.848,0.0158,37.1883,0.5863,6.8901,21.7572,1.7362,262.5989,160.6484,122.2726,72.1008
PVC,0.3877,1443.9105,8546.58,57421.9126,0.047,41.9226,0.4245,15.9421,38.8835,3.9865,259.6321,218.7812,180.1199,121.4496
PVC,5.1594,1735.1392,12875.3519,85491.573,0.0682,45.962,0.3826,19.6291,49.4057,5.0905,894.8507,733.9374,668.9345,508.4749
NYLON,3.1378,428.17,1588.3115,3933.6918,0.0125,9.1087,0.5395,8.0843,18.6763,2.1889,489.0114,420.6814,287.3839,310.7539
PVC,8.7336,238.3041,3756.4734,21656.2691,0.0719,87.9505,0.5656,11.4673,46.7335,2.6974,817.1883,778.1577,496.3262,491.999
PVC,5.6416,151.9706,482.6885,2675.413,0.0082,16.8137,0.4962,4.3635,16.0788,1.4255,673.188,622.8626,428.9982,396.8195
PVC,0.1115,129.1087,327.4508,1716.1372,0.0055,13.8969,0.6736,3.4705,14.1288,1.5147,52.7568,75.3222,66.4948,60.0073
PVC,2.129,1157.6037,11542.2533,50736.254,0.0424,45.3863,0.5032,14.6569,40.4341,3.6434,639.7655,481.9858,396.6356,279.8344
NYLON,1.2212,954.4139,7754.5669,20613.0885,0.0414,19.6598,0.3779,11.3058,37.1476,1.6718,292.2039,273.0172,212.451,168.0384
PVC,0.2225,90.7717,243.6495,2155.2978,0.0074,24.5586,0.5948,2.3238,10.3606,1.0966,46.9955,87.3892,20.98,18.8531
PVC,0.1151,107.2266,297.6362,4297.6625,0.0133,39.3752,0.6088,5.3277,23.2109,3.8181,0.0,21.0318,35.8171,0.0
NYLON,3.5063,821.9532,4675.2982,21674.207,0.0476,25.5338,0.4662,12.8583,36.6288,2.4009,608.179,431.7086,374.4513,302.0066
NYLON,2.0814,659.8444,2836.2525,9282.0655,0.025,13.8619,0.4612,9.4024,34.284,1.3611,428.914,335.0453,248.3371,263.01
NYLON,9.6542,168.7145,547.2847,2837.9157,0.0092,16.4087,0.4989,6.357,13.3026,1.6321,682.4395,660.4724,500.3103,321.1465
PVC,8.4047,94.2494,177.4804,576.4859,0.0019,5.8844,0.5797,3.3776,8.0907,1.0591,742.7401,578.1153,485.3105,381.1503
NYLON,0.1475,371.34,2615.9673,6394.0033,0.0133,17.1034,0.4756,7.095,24.9073,1.3088,19.3596,22.1713,26.2696,16.9204
NYLON,5.8878,2494.2763,29770.4648,96453.994,0.0767,37.9063,0.3773,19.2272,55.2421,2.197,865.3738,787.7358,570.912,514.7821
NYLON,5.857,369.1784,2720.2359,13179.6558,0.0305,33.6181,0.4539,8.8765,23.192,1.7733,692.9327,607.4723,490.2316,327.3116
NYLON,1.4487,253.015,609.8043,2845.1029,0.0088,11.0603,0.62,6.0038,17.1765,1.434,277.993,235.0682,194.9056,128.5527
NYLON,0.1051,187.04,976.6612,9280.979,0.0325,47.7163,0.5627,8.642,23.9809,2.6045,23.0808,0.0,0.0,2.6656
NYLON,0.4394,565.2719,3102.2573,4323.6387,0.0106,8.0355,0.4183,7.5258,19.7843,1.5294,44.6508,40.0927,17.4669,50.8639
NYLON,5.7884,680.7599,2941.3018,31979.4286,0.1102,50.2994,0.3859,20.3183,44.7119,3.6969,857.7949,642.7855,517.0627,383.0714
PVC,1.858,677.9773,2925.233,23345.8888,0.0181,29.6392,0.4439,11.0958,28.5556,2.4091,508.5141,471.862,431.4192,351.8704
PVC,1.326,93.3947,216.3591,1051.4187,0.0033,10.7651,0.5404,2.7223,8.9525,1.2772,359.5345,307.1301,230.3006,260.6225
PVC,0.7282,2081.9174,9432.2058,52499.4421,0.0423,26.209,0.4132,13.8368,40.4751,2.9282,379.0666,302.2339,248.3857,167.2998
NYLON,2.848,287.8896,3244.8912,12197.4183,0.0403,41.4457,0.4723,8.7869,24.8053,2.0127,472.0156,397.3003,325.1082,267.7597
NYLON,9.1457,751.1633,4408.6389,17222.8747,0.0375,20.1228,0.4473,18.7948,39.4403,4.2981,818.4256,674.6995,617.0498,435.5869
NYLON,1.6694,1518.9683,13200.884,73927.2267,0.0583,51.0846,0.4073,15.0429,38.0455,2.9224,491.5857,352.2527,314.0023,262.9611
PVC,0.9,1036.7574,7720.5346,69170.5098,0.0552,69.3456,0.4267,16.7611,43.1613,3.7396,400.359,335.9339,277.2255,214.948
NYLON,8.4951,407.2542,3089.1719,15505.0948,0.0381,38.1403,0.5073,15.5409,33.6035,5.1151,758.5104,597.6168,521.2037,337.6153
PVC,0.3274,88.3778,443.8807,2172.202,0.0072,22.0611,0.4995,2.8232,9.7862,1.0565,83.3578,50.4273,31.871,12.5641
PVC,3.6948,347.2478,1274.3336,8991.2842,0.0302,28.5293,0.4992,7.1081,25.9678,1.6285,752.6714,587.1446,464.5744,338.2597
NYLON,0.1968,1771.2442,60381.1648,116423.8748,0.092,64.659,0.3579,17.1855,45.6425,2.135,297.5904,234.6189,205.6423,162.2177
NYLON,4.6669,235.7955,1177.2294,3293.5682,0.0117,14.2196,0.5863,7.0383,18.6722,1.4217,578.642,484.7023,483.4689,296.253
PVC,0.3391,136.0864,551.9854,2424.9608,0.0085,19.3061,0.5568,5.7051,19.7114,2.5926,182.2921,162.2308,117.0013,86.3574
NYLON,0.8109,627.5538,4464.1709,16221.8373,0.0409,27.2898,0.4233,14.0851,36.29,3.1492,267.0152,193.561,173.659,153.5839
PVC,1.3296,1132.4318,6059.3907,47647.1698,0.0362,40.7757,0.4232,14.0215,40.5694,3.3475,425.3829,439.0448,262.6879,257.189
NYLON,0.2834,632.8169,2494.4298,13421.9006,0.0276,20.0489,0.4292,10.4733,32.71,1.7389,92.6054,50.6934,55.2855,46.608
PVC,1.0385,142.6341,488.7887,2250.0881,0.0076,15.9987,0.5919,4.3692,15.6595,1.1909,262.359,215.4994,143.8026,138.9952
PVC,0.4587,115.9643,497.1205,5404.3772,0.0163,45.5722,0.6613,7.9214,27.3274,2.3868,126.4843,97.6726,90.4879,83.7397
PVC,4.2929,333.9295,2594.2332,18260.1709,0.0585,56.7645,0.4646,14.1737,37.8353,3.501,756.2192,635.3736,500.8236,361.9376
PVC,0.6626,135.409,511.3413,3301.197,0.0109,25.836,0.6115,2.1566,11.4764,1.0172,200.6103,176.6252,134.9545,120.2839
PVC,3.7863,176.2262,586.6588,4232.9663,0.0136,23.7972,0.5077,5.3578,19.003,2.1271,693.747,498.7375,419.9237,333.1412
NYLON,9.4392,220.2083,1095.9028,6951.8185,0.0265,30.0474,0.5072,8.4825,25.5949,1.9848,817.7737,585.9466,498.6561,355.3614
PVC,2.3046,1009.3464,11830.5073,67834.3856,0.059,70.7719,0.4573,16.503,47.4286,3.8679,639.3649,522.6706,425.8209,350.4753
PVC,0.1666,170.1422,974.4297,6726.8306,0.0219,41.9998,0.5289,7.0385,25.1737,2.2613,106.8512,26.9064,87.8691,112.7614
PVC,0.9327,1833.1878,31853.6119,32958.6804,0.1073,18.064,0.2193,4.0167,5.3346,0.8096,500.5366,379.9248,313.6804,266.2452
PVC,0.3469,234.5175,2032.1084,12551.4574,0.0435,55.2313,0.4752,5.9583,29.7812,2.2598,181.0034,131.1165,68.4491,110.6685
NYLON,0.5955,563.733,2409.1494,14466.5416,0.0386,25.611,0.5174,10.9469,37.9534,1.7363,194.748,118.9717,91.0298,86.9879
PVC,0.1353,159.6134,994.9697,8589.0932,0.0278,47.7041,0.6258,6.2084,34.0461,1.938,62.9231,55.1516,62.8201,35.4083
PVC,0.4605,91.9588,395.3199,4087.5657,0.0136,43.1066,0.6839,2.8561,21.2957,1.0595,133.4415,122.8934,121.969,88.9296
NYLON,0.1387,366.2167,3207.4605,10315.3461,0.0252,29.8478,0.4155,8.5329,21.9433,1.9309,0.0,46.9577,17.1557,0.0
PVC,1.6306,86.7778,255.9712,2603.9644,0.0082,30.4716,0.5792,3.501,14.1264,1.3007,396.2676,319.2467,256.8244,240.8654
NYLON,0.1005,505.4407,4141.1064,19779.0027,0.0459,38.9229,0.4057,9.6454,24.224,2.6542,14.5,28.9605,139.9049,15.7795
PVC,0.1728,1154.3712,88564.3934,106001.6723,0.3519,95.9386,0.0859,2.6794,6.05,0.7041,495.9836,417.3815,374.5583,311.4737
NYLON,2.4997,491.5634,2419.2564,5391.4405,0.0127,10.6614,0.5143,6.8148,19.6423,1.1914,418.172,337.2143,251.8064,208.5413
NYLON,1.1243,555.3253,5458.7179,35488.8015,0.1031,56.0764,0.4633,17.8832,41.4796,4.0191,367.0495,273.8303,209.2406,182.5661
PVC,3.8097,159.5605,416.7331,7014.9905,0.0225,44.9191,0.5502,7.9767,27.4962,2.153,637.7576,546.275,518.6756,341.2315
PVC,0.2829,154.9852,475.8926,2283.8429,0.0076,14.7037,0.6231,5.67,18.8474,2.6688,129.3598,134.221,88.7104,72.018
PVC,2.7795,1462.944,22503.7284,86975.627,0.0701,65.1825,0.4508,18.6939,52.3392,4.5344,692.3698,662.186,538.755,349.9522
PVC,0.6123,130.1681,411.8811,4652.5022,0.015,36.4945,0.5894,7.1665,24.1086,1.8248,175.8831,142.2107,81.8705,111.1145
PVC,1.1034,132.115,517.9612,4485.1654,0.0148,35.047,0.5544,5.4151,22.1719,1.548,289.0242,311.9303,157.5861,72.314
PVC,7.6736,566.8253,3794.179,6006.721,0.0193,11.0876,0.6185,7.4777,24.7591,1.2051,859.2829,711.0234,570.9821,328.3745
PVC,0.753,82.1753,178.9674,2669.0921,0.0091,31.5191,0.604,3.3719,14.762,1.6468,152.4722,156.8154,127.1468,114.8977
PVC,8.8248,1246.0627,6313.983,54487.264,0.0447,45.5895,0.4861,16.9101,42.8603,4.7465,1023.0,826.115,561.4621,523.9159
PVC,4.7739,91.0311,415.276,5501.8891,0.0177,57.1751,0.6085,4.29,18.2117,1.655,738.8471,624.2032,416.0548,357.183
NYLON,1.3461,1340.9983,12517.6602,37258.5806,0.0876,26.9242,0.3341,16.8532,48.4584,3.0662,415.5587,354.4792,267.7288,208.2573
PVC,0.9112,119.7026,499.2695,5175.5187,0.0165,42.1528,0.6442,6.7302,27.3053,1.8698,306.5186,240.6078,150.6037,120.0443
NYLON,3.0071,2367.0162,14120.4717,24615.6814,0.0529,9.6537,0.2813,9.5703,41.53,1.6093,640.3235,493.3949,465.9234,262.6987
NYLON,0.9587,1057.6796,21810.6419,28597.2629,0.0679,27.7539,0.4325,18.1775,46.6773,2.9023,353.9006,302.3459,245.8189,202.9942
PVC,0.1279,142.4481,411.2292,6128.3748,0.02,45.9024,0.5557,6.4645,25.2732,1.5295,63.7433,54.0468,68.4287,99.3737
PVC,0.4652,147.8523,495.0028,4522.5328,0.0145,29.2234,0.5765,5.019,24.8926,1.3332,129.0142,134.6292,128.1147,94.6121
PVC,0.1266,326.3522,2438.32,14812.0303,0.0116,44.8589,0.4759,8.6407,24.715,1.8395,60.8622,74.3547,56.2283,54.4693
NYLON,1.8238,741.1858,9806.4522,28492.9745,0.0613,38.0168,0.4891,18.8669,45.3005,5.8199,442.3011,404.5763,228.6657,202.1284
PVC,0.7431,277.6112,1159.2557,7020.9741,0.023,24.7367,0.5137,6.251,24.4348,1.1404,268.7257,249.3209,178.9143,245.5158
PVC,0.5594,80.1318,116.5823,386.4274,0.0013,4.9904,0.7599,2.2373,8.4447,1.3683,209.5133,142.3677,134.7757,113.797
PVC,1.2269,104.2851,301.028,3193.0553,0.0106,30.2851,0.5625,4.5818,15.9904,2.1763,320.665,273.0013,198.4162,226.974
PVC,2.2393,241.3169,3980.9446,23762.5205,0.0737,91.5829,0.5688,12.6303,48.0728,2.9041,583.3265,466.1337,375.2006,310.1342
PVC,2.5076,142.4487,365.5987,4513.9962,0.0144,31.1291,0.5403,5.1685,20.1581,1.6523,552.8823,483.3114,348.3693,434.7663
PVC,2.0413,140.8291,1021.716,4470.6935,0.0154,33.5994,0.6559,5.887,22.8041,3.1817,472.8783,422.8362,292.174,224.5934
NYLON,5.9324,1859.2612,48595.6113,96857.2548,0.0771,53.5307,0.4047,14.7994,40.1002,2.2068,871.5329,680.8611,576.0891,444.4063
NYLON,0.49,900.0963,4435.944,16941.7663,0.0382,19.3501,0.4501,14.233,42.0351,2.6281,201.6762,154.7356,169.2398,96.6111
NYLON,0.8521,252.4172,630.8269,2832.8308,0.009,10.6,0.6208,6.0758,17.046,1.4547,111.7905,61.4723,36.764,47.4213
NYLON,0.5835,959.6862,8402.0928,19027.0775,0.0458,18.5209,0.4902,16.7238,38.3824,4.9284,226.0211,159.3024,106.5299,145.6811
NYLON,4.2434,359.0753,1140.3642,5665.0803,0.0131,15.112,0.4915,5.4194,13.524,1.5042,727.528,516.3138,351.3506,334.7788
PVC,4.7104,119.3587,441.2314,6477.4689,0.02,54.3931,0.5391,7.7998,24.4142,1.7089,739.8471,574.641,507.4938,355.2157
NYLON,2.6217,767.1529,4340.8947,16315.2167,0.0396,20.2504,0.4351,19.4429,42.0657,4.473,543.2547,454.0766,279.0788,311.483
PVC,1.2655,1120.2906,6203.9973,61227.1182,0.0475,54.5616,0.4557,15.4317,41.372,3.5413,444.082,378.726,310.6544,267.4098
NYLON,0.1831,1450.2723,23126.2703,44040.3113,0.0344,29.9324,0.3564,11.0892,35.9492,1.1186,115.3453,77.3558,86.3057,30.7813
NYLON,0.2772,2407.4323,13707.4053,24384.7644,0.0536,9.889,0.2802,9.9545,42.7794,1.6124,188.3987,118.6668,178.7213,116.9294
PVC,0.1199,1003.1493,3821.5863,36418.9573,0.0282,33.726,0.4538,12.4719,34.4473,3.3265,109.2695,108.4818,94.2808,41.8587
NYLON,8.4341,464.4346,3000.0929,13239.675,0.0322,30.9231,0.5503,15.9274,32.9801,5.4797,748.1145,681.2262,512.1808,336.0728
NYLON,1.9207,403.6738,4116.7348,10316.3122,0.0252,24.9061,0.4495,7.4207,16.8718,1.3806,378.1035,376.9395,282.6582,262.7889
PVC,0.4732,977.891,3901.0535,34107.5764,0.0286,34.811,0.4877,12.5794,34.566,3.4014,253.0535,212.2447,196.0393,116.5225
PVC,1.2917,119.7516,439.1015,6322.4987,0.0209,51.9882,0.5484,7.8353,25.5533,1.6576,368.2962,307.4998,231.6137,204.8959
NYLON,0.8746,2663.6454,12159.0547,75786.0018,0.061,28.2191,0.4006,20.7114,46.7971,7.5468,396.7524,278.1249,254.3119,170.8362
NYLON,0.2159,485.1111,3103.2342,10718.2634,0.0295,22.4937,0.4704,8.0642,32.2719,1.5108,82.3526,85.1964,41.2026,34.7473
NYLON,7.3285,1398.3602,23963.8482,59411.6467,0.0494,43.0093,0.4322,16.3393,44.5738,2.0669,799.4989,726.6283,564.057,374.9433
NYLON,0.2464,508.5313,2900.2452,12438.8006,0.0365,23.384,0.5103,9.7712,37.3149,1.6193,73.0992,94.9297,73.8266,69.6521
NYLON,0.366,2581.242,29164.4177,95506.0421,0.0818,35.4835,0.3817,19.5021,50.4202,2.2482,243.5055,183.2517,174.0663,174.2812
PVC,0.1248,162.4889,1208.0015,9742.0223,0.0343,63.4952,0.5436,8.1836,26.1301,2.5553,66.7481,54.4208,25.0947,45.3792
NYLON,2.0217,280.9542,3171.0553,7046.0711,0.0173,26.6286,0.4016,8.6976,20.2034,1.9579,383.0524,287.9154,238.9952,241.5782
PVC,1.1864,156.8137,932.2104,4746.4019,0.0151,31.9197,0.5239,6.8338,21.3652,1.8736,345.8213,324.3183,259.977,195.6216
NYLON,0.7787,789.2043,6149.38,23780.5838,0.0751,30.0489,0.4747,18.9183,49.0167,3.9038,223.0115,193.0368,175.9427,91.3665
NYLON,0.1528,704.9235,2783.0938,7281.5446,0.0197,9.5651,0.5005,8.7419,29.435,1.4517,44.285,0.0,17.7354,6.6796
NYLON,8.3876,561.9972,4600.3883,6470.338,0.0211,11.3901,0.4642,9.4034,25.2743,2.4002,742.0648,572.6642,453.9656,236.9731
PVC,8.4877,1421.7806,6277.5059,52664.0524,0.0411,35.5262,0.4343,15.0622,42.4267,3.6893,890.5729,781.8167,737.3917,567.0512
PVC,8.8002,178.2145,2098.2401,11625.2719,0.039,66.8306,0.575,9.23,38.7807,2.7519,825.7633,690.5138,708.9033,408.7939
NYLON,0.9381,426.1165,3360.2189,8999.0732,0.0238,21.0179,0.4323,13.1999,29.1789,2.5909,255.5851,186.2644,207.5772,204.3012
NYLON,3.2815,1424.6442,11998.3185,36914.1908,0.083,26.2637,0.3136,17.6455,50.5861,3.0736,623.7106,572.8469,406.4828,282.7947
PVC,0.243,137.3572,7312.4314,14360.5271,0.0453,106.0653,0.1891,4.2439,9.0459,1.801,160.312,100.8497,154.8352,55.2247
PVC,5.1127,238.3306,8082.1863,17488.226,0.0563,75.0498,0.4373,6.7162,18.3362,1.6064,736.058,698.0681,471.7634,442.1741
PVC,1.3771,122.9925,638.0669,7785.9439,0.024,60.2383,0.5985,7.382,30.8543,2.4672,358.0471,287.3378,277.4167,195.8249
PVC,4.33,96.385,278.2508,4725.1613,0.0145,44.8702,0.673,5.754,25.5448,1.6819,753.218,705.0667,377.2786,391.7031
PVC,0.9973,128.7682,575.8253,5010.3336,0.0166,39.4577,0.5817,6.1355,26.8776,1.4829,273.8545,378.0782,180.1714,132.245
PVC,1.4213,1767.7418,11775.9256,53435.8461,0.0424,30.2012,0.421,14.7166,39.9793,3.0085,533.9019,441.0074,424.5779,279.7166
PVC,0.1065,342.3331,1287.1891,9013.7981,0.0286,28.619,0.5246,6.5074,25.2859,1.6294,69.4347,53.776,41.9724,64.631
NYLON,0.1113,365.6556,1991.1552,8543.3151,0.0262,22.4894,0.5223,7.9094,25.2483,1.631,0.0,0.0,0.0,25.2911
PVC,1.6067,92.4938,200.4867,1320.2222,0.0044,14.4109,0.6911,2.3093,11.2381,2.2273,399.7913,379.438,242.6585,132.2716
PVC,1.6028,145.6763,497.131,2314.2773,0.0073,15.6768,0.5962,4.4072,15.1118,1.1076,368.2929,315.8296,249.228,224.5377
NYLON,0.5686,396.0369,3145.8726,13502.0178,0.0322,35.3693,0.5044,11.1078,26.0248,2.5555,161.0641,123.8195,183.8068,104.7276
PVC,2.4041,120.0185,914.789,3550.3234,0.0118,26.659,0.5709,3.9742,18.8192,1.5734,511.294,437.8527,347.2823,272.0129
NYLON,6.5594,1452.6937,13910.1953,78420.9796,0.0624,53.3713,0.4254,15.4325,41.5679,2.6144,794.6558,611.8632,438.5581,357.3576
NYLON,0.1087,628.4437,4374.1477,17432.2713,0.0401,26.3521,0.4175,13.9024,39.2741,3.1824,83.8596,35.7877,67.7747,70.9444
PVC,0.6606,679.6613,4742.5872,25940.5702,0.0209,37.0866,0.4695,11.2395,33.143,2.8359,249.1341,183.4207,188.465,110.8715
NYLON,0.5847,752.0762,9337.7954,26386.379,0.064,35.6831,0.4809,20.9741,44.9351,5.907,253.9325,158.6078,153.6285,78.1805
PVC,1.2905,1756.5199,22244.42,58575.7611,0.0456,33.8527,0.4087,15.1015,44.8442,3.7362,590.7726,464.0755,392.38,313.1346
PVC,0.3245,171.9392,1889.8446,10053.2233,0.0323,61.8252,0.5309,9.0765,30.5219,2.5042,115.0174,112.9271,93.6387,32.4711
PVC,0.1603,108.7939,433.8851,5047.0885,0.0173,47.3859,0.6899,4.9601,26.6435,1.4445,59.3522,50.9004,35.691,38.8069
NYLON,0.527,415.6101,1403.06,1600.4093,0.0036,4.0978,0.488,4.7417,15.0963,1.0881,91.647,61.6328,83.9781,49.3136
NYLON,1.5139,262.3389,1502.0672,10519.368,0.0327,37.7497,0.478,10.3649,26.3906,2.3984,299.9413,350.8515,214.0364,206.8936
PVC,2.1591,220.5472,6732.6416,12454.7228,0.0405,56.701,0.3719,5.6768,17.0085,1.3016,513.2558,403.123,350.2381,310.3013
PVC,3.1851,162.8761,556.2151,4018.6523,0.0139,24.0104,0.5268,5.0105,19.9478,2.3442,657.4025,464.5657,402.5387,331.8063
NYLON,0.6884,580.3926,4266.1285,7712.0187,0.0252,14.3801,0.5309,12.3548,32.2039,2.3391,149.0611,159.5109,99.0084,167.9665
PVC,1.1215,90.5411,375.4066,4293.7335,0.0137,46.3398,0.6459,2.6024,20.8981,1.0546,322.1417,233.0291,222.9173,125.1702
PVC,0.2759,156.7762,405.3064,6958.3854,0.0228,43.5002,0.5715,7.5754,26.2167,2.1842,142.7066,89.828,72.3159,164.5588
NYLON,1.072,510.985,2891.0489,11083.7575,0.0317,23.1495,0.435,8.2137,32.0141,1.4943,283.5219,193.5566,148.1598,99.8043
PVC,0.1678,121.4663,931.8156,5204.8129,0.0161,42.4092,0.6655,4.5708,25.8083,1.4867,75.3418,11.9393,16.9524,49.1151
PVC,0.2557,87.15,346.9236,2550.8467,0.0076,26.3526,0.6134,5.372,17.9187,3.6051,74.2909,99.4383,107.861,57.1707
